MAL_ID,Name,Score,Japanese_name,Features
18429,Lupin III vs. Detective Conan: The Movie,7.91,ルパン三世vs.名探偵コナン THE MOVIE,"Lupin III vs. Detective Conan: The Movie Action, Comedy, Mystery, Shounen  Discotek Media TMS Entertainment G - All Ages It is a cross over between the series Lupin III and Detective Conan and takes place after the television special Lupin the 3rd vs Detective Conan. The plot follows Conan Edogawa who sets out to apprehend Arsène Lupin III, the suspect of stealing a jewel called Cherry Sapphire. (Souce: Wikipedia)"
33489,Little Witch Academia (TV),7.91,リトルウィッチアカデミア,"Little Witch Academia (TV) Adventure, Comedy, Fantasy, Magic, School Ultra Super Pictures, TOHO animation, Good Smile Company  Trigger G - All Ages ""A believing heart is your magic!""—these were the words that Atsuko ""Akko"" Kagari's idol, the renowned witch Shiny Chariot, said to her during a magic performance years ago. Since then, Akko has lived by these words and aspired to be a witch just like Shiny Chariot, one that can make people smile. Hence, even her non-magical background does not stop her from enrolling in Luna Nova Magical Academy. However, when an excited Akko finally sets off to her new school, the trip there is anything but smooth. After her perilous journey, she befriends the shy Lotte Yansson and the sarcastic Sucy Manbavaran. To her utmost delight, she also discovers Chariot's wand, the Shiny Rod, which she takes as her own. Unfortunately, her time at Luna Nova will prove to more challenging than Akko could ever believe. She absolutely refuses to stay inferior to the rest of her peers, especially to her self-proclaimed rival, the beautiful and gifted Diana Cavendish, so she relies on her determination to compensate for her reckless behavior and ineptitude in magic. In a time when wizardry is on the decline, Little Witch Academia follows the magical escapades of Akko and her friends as they learn the true meaning of being a witch."
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,7.91,映画 ドラえもん 新・のび太と鉄人兵団～はばたけ 天使たち～,"Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi Adventure, Comedy, Kids, Fantasy, Mecha, Shounen TV Asahi, Asatsu DK  Shin-Ei Animation PG - Children Jealous of Suneo's new robot toy, Nobita asks Doraemon to build him an even better one. Doraemon initially refuses, until Nobita accidentally discovers pieces of a mysterious robot that falls from the sky. After gathering all the robot parts and assembled them together, the giant robot, Zanda Claus, is soon completed. The duo soon learn that the robot is not a mere toy, but a powerful weapon in the fight against the coming Robot Army that is going to attack Earth and enslave the human inhabitants of it. An invasion is near, as a mysterious girl Riruru (リルル, Alternative spelling: Lilulu, Lillele [Doko Demo Doa Scanlations]) shows up, looking for the robot. (Source: Wikipedia)"
6377,Zan Sayonara Zetsubou Sensei,7.91,懺・さよなら絶望先生,"Zan Sayonara Zetsubou Sensei Comedy, Parody, School, Shounen   Shaft R - 17+ (violence & profanity) Nozomu Itoshiki is still the bizarre teacher of the even stranger Class 2-F. He attempts to teach his students the negative aspects of the world and society, only to have each circumstance thrown at his face whenever he tries. With more students and friends than before, Zetsubo-sensei's life becomes harder and crazier than ever before. (Source: ANN)"
31741,Magi: Sinbad no Bouken (TV),7.91,マギ シンドバッドの冒険,"Magi: Sinbad no Bouken (TV) Action, Adventure, Fantasy, Magic, Shounen Aniplex, Mainichi Broadcasting System, Shogakukan  Lay-duce PG-13 - Teens 13 or older In the small, impoverished Tison Village of the Parthevia Empire, a boy, Sinbad, is born to the jaded ex-soldier Badr and his kind-hearted wife Esra. His birth creates a radiant surge throughout the rukh, a declaration of a singularity to those who stand at the pinnacle of magical might: the ""Child of Destiny"" is here. Despite his country being plagued by economic instability and the repercussions of war, Sinbad leads a cheerful life—until a stranger's arrival shatters his peaceful world, and tragedy soon befalls him. Years later, mysterious edifices called ""dungeons"" have been erected all over the world. Rumored to contain great power and treasures, these dungeons piqued the interest of adventurers and armies alike; though to this day, none have returned therefrom. Sinbad, now 14, has grown into a charming and talented young boy. Inspired by the shocking events of his childhood and by his father's words, he yearns to begin exploring the world beyond his village. As though orchestrated by fate, Sinbad meets an enigmatic traveler named Yunan. Stirred by Sinbad's story and ambitions, Yunan directs him to a dungeon which he claims holds the power Sinbad needs to achieve his goals—the ""power of a king."" Magi: Sinbad no Bouken tells the epic saga of Sinbad's early life as he travels the world, honing his skill and influence, while gathering allies and power to become the High King of the Seven Seas."
30885,Noragami Aragoto OVA,7.91,ノラガミ OAD,"Noragami Aragoto OVA Action, Adventure, Comedy, Shounen, Supernatural   Bones PG-13 - Teens 13 or older Hiyori Iki goes on a skiing trip with her parents and happens to bump into Yato and Yukine. After a short while, they find the other gods who are there for a company vacation. But amidst all the fun, someone is plotting a heinous crime, and Yato is the primary target. On a different day, Yato’s been able to make a small fortune from his last job and decides to take Hiyori and Yukine to Capyper Land. Although she agrees without knowing the destination, will Hiyori actually enjoy the day considering what happened on her last visit?"
20,Naruto,7.91,ナルト,"Naruto Action, Adventure, Comedy, Super Power, Martial Arts, Shounen TV Tokyo, Aniplex, Shueisha VIZ Media Studio Pierrot PG-13 - Teens 13 or older oments prior to Naruto Uzumaki's birth, a huge demon known as the Kyuubi, the Nine-Tailed Fox, attacked Konohagakure, the Hidden Leaf Village, and wreaked havoc. In order to put an end to the Kyuubi's rampage, the leader of the village, the Fourth Hokage, sacrificed his life and sealed the monstrous beast inside the newborn Naruto. Now, Naruto is a hyperactive and knuckle-headed ninja still living in Konohagakure. Shunned because of the Kyuubi inside him, Naruto struggles to find his place in the village, while his burning desire to become the Hokage of Konohagakure leads him not only to some great new friends, but also some deadly foes."
38409,Cike Wu Liuqi,7.91,刺客伍六七,"Cike Wu Liuqi Action, Mystery, Comedy, Super Power, Drama, Romance, Martial Arts    R - 17+ (violence & profanity) To the casual eye, the amnesiac bounty hunter Wu Liuqi looks quite intimidating. With his deadly telekinetic scissor techniques and his ability to seamlessly transform into anything, one would not expect his modest demeanor. In fact, Wu is quite terrible at his job. Often times the freelancer can be found botching an assassination or targeting the wrong person. While his failures could be due to his subpar skills, it usually boils down to him being a normal kid, with a heart unsuited for his line of work. Accompanied by his feathered friend Dai Bo, Wu is on a simple quest to regain his memories. Although his inconspicuous day job as a hairdresser and his after-hours occupation are simply a means for him to repay debt, his various ventures seem to intertwine with his pursuit to recover his lost past."
780,Detective Conan Movie 02: The Fourteenth Target,7.9,名探偵コナン １４番目の標的,"Detective Conan Movie 02: The Fourteenth Target Adventure, Mystery, Comedy, Police, Shounen  Funimation TMS Entertainment PG-13 - Teens 13 or older mysterious attacker has appeared and is assaulting people whose names contain a number from the standard deck of cards in descending order. When Conan Edogawa points out that all the victims are related to the now famous detective Kogorou Mouri, suspicion immediately falls upon the recently released convict Jou Murakami, as Kogorou was the one responsible for his arrest ten years prior. With potential victims still at risk, Conan and the police are determined to catch the culprit. As the case gradually unfolds, both Conan and his friend Ran Mouri learn more about her parents' separation and the truth on what transpired a decade ago."
1096,Kidou Keisatsu Patlabor 2 the Movie,7.9,機動警察パトレイバー2 the Movie,"Kidou Keisatsu Patlabor 2 the Movie Military, Sci-Fi, Mystery, Police, Drama, Mecha Bandai Visual, VAP, Shochiku, Tohokushinsha Film Corporation Maiden Japan, Manga Entertainment, Bandai Visual USA Production I.G, Production Reed PG-13 - Teens 13 or older Three years after the Babylon Project conspiracy is resolved, the members of Kiichi Gotou's Patlabor unit have gone their separate ways. Gotou remains with the Patlabor team, accompanied by Shinobu Nagumo, his romantic crush and comrade. Playing into the public's skepticism toward the Japanese Ground Self-Defense Force, a terrorist organization begins to work from within the military to cause destruction and mass civil unrest throughout Japan. Nagumo learns that the mastermind behind the growing terrorist plot is none other than Yukihito Tsuge, her former mentor and lover. Gotou reassembles his former Patlabor team, spearheaded by pilot Noa Izumi. Leading the team into a mission to arrest Tsuge, Nagumo must come to terms with her complicated past relationships in order to save Japan."
26123,Seitokai Yakuindomo* OVA,7.9,生徒会役員共＊ OAD,"Seitokai Yakuindomo* OVA Slice of Life, Comedy, School, Shounen Starchild Records  GoHands R - 17+ (violence & profanity) OVAs of Seitokai Yakuindomo* which were either bundled with the limited editions of the manga volumes or as standalone OVAs."
8408,Durarara!! Specials,7.9,デュラララ!!,"Durarara!! Specials Action, Comedy, Supernatural Aniplex Aniplex of America Brain's Base R - 17+ (violence & profanity) Celty Sturluson is tasked to deliver a suspicious red handbag as part of her courier duties—the problem is: it is being sought by several organizations. As she makes her way through Ikebukuro toward the place the bag is supposed to be brought to, she is chased by mysterious men speaking a foreign language, and her package ends up dragging many of the city's residents into the conflict. Subsequently, famous actor Yuuhei Hanejima has just arrived in Ikebukuro as part of a special TV program, searching for the best couple to give them a chance to appear in one of his movies. However, Yuuhei Hanejima is actually a stage name for Kasuka Heiwajima, Shizuo's younger brother, and when an anonymous internet user threatens to kill the superstar, this user learns the weight of what that relationship means. Moreover, Shizuo discovers that the one responsible for the attempted attack is the meddlesome pest that he loathes with a burning passion."
32093,Tanaka-kun wa Itsumo Kedaruge,7.9,田中くんはいつもけだるげ,"Tanaka-kun wa Itsumo Kedaruge Slice of Life, Comedy, School Bandai Visual, Dentsu, Frontier Works, Lantis, Shochiku, Mainichi Broadcasting System, Movic, Yahoo! Japan, Grooove Sentai Filmworks SILVER LINK. PG-13 - Teens 13 or older For high school student Tanaka, the act of being listless is a way of life. Known for his inattentiveness and ability to fall asleep anywhere, Tanaka prays that each day will be as uneventful as the last, seeking to preserve his lazy lifestyle however he can by avoiding situations that require him to exert himself. Along with his dependable friend Oota who helps him with tasks he is unable to accomplish, the lethargic teenager constantly deals with events that prevent him from experiencing the quiet and peaceful days he longs for."
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,7.9,魔法少女リリカルなのは The MOVIE 1st,"Mahou Shoujo Lyrical Nanoha: The Movie 1st Action, Sci-Fi, Comedy, Drama, Magic Aniplex  Seven Arcs R+ - Mild Nudity Nanoha Takamachi, an ordinary third-grader, loves her family and friends more than anything else. One day, after having a strange dream in which a ferret gets injured, she sees the very same ferret in real life and rescues it. That ferret turns out to be Yuuno Scrya, a mage from another world who is trying to capture the 21 scattered Jewel Seeds before they cause serious damage to the universe. Yuuno is not powerful enough to capture the Jewel seeds on his own, so he grants Nanoha the intelligent device ""Raising Heart"" and begins training her as a mage. Unfortunately, the powerful Jewel Seeds attract those with ill intentions. Another mage, Fate Testarossa, is desperate to collect the seeds for some unknown and sinister purpose, though the solemn look in her eyes makes Nanoha think that there is more to Fate than meets the eye. Mahou Shoujo Lyrical Nanoha: The Movie 1st is a retelling of the original series, which tells the story of two young mages and how their strong emotions shape their actions."
2605,Sayonara Zetsubou Sensei,7.9,さよなら絶望先生,"Sayonara Zetsubou Sensei Comedy, Parody, School, Shounen Starchild Records, Omnibus Japan Nozomi Entertainment, Media Blasters Shaft R - 17+ (violence & profanity) Nozomu Itoshiki is a high school teacher so pessimistic that even the smallest of misfortunes can send him into a pit of raging despair; some of these ""catastrophes"" even lead to suicide attempts. Sayonara Zetsubou Sensei is a satirical slice-of-life comedy set in the modern day, covering various aspects of Japanese life and culture through Nozomu and his interactions with his students: Kiri Komori, a recluse who refuses to leave the school; Abiru Kobushi, an enigma who frequently arrives to class with severe and mysterious injuries; the hyper-optimistic Kafuuka Fuura, Nozomu's polar opposite; and several other unusual girls, all of whom are just as eccentric as their teacher."
6582,Tentai Senshi Sunred 2nd Season,7.9,天体戦士サンレッド,"Tentai Senshi Sunred 2nd Season Comedy, Parody, Seinen, Super Power flying DOG  AIC ASTA PG-13 - Teens 13 or older The second season of Tentai Senshi Sunred ."
4280,Kara no Kyoukai 4: Garan no Dou,7.9,劇場版 空の境界 the Garden of sinners 第四章『伽藍の洞』,"Kara no Kyoukai 4: Garan no Dou Action, Mystery, Supernatural, Thriller Notes Aniplex of America ufotable R - 17+ (violence & profanity) Following the events of Satsujin Kousatsu (Zen) , Shiki Ryougi has been in a coma for two years due to a traffic accident. When she finally awakens, she has no memories of her past and is plagued by a profound loneliness. Even stranger, she notices dark lines encompassing the things around her, and if she touches them she can disassemble the object—something which completely terrifies her. Her friend, Mikiya Kokutou, enlists the help of Touko Aozaki, a mage who can help Shiki understand what her eyes—the ""Mystic Eyes of Death Perception""—are truly capable of and how to use them properly."
40046,Id:Invaded,7.9,ID:INVADED イド:インヴェイデッド,"Id:Invaded Mystery, Police, Psychological, Sci-Fi Toei Animation, BS11, Kadokawa Media House, NTT Plala, Kadokawa, Anima&Co. Funimation NAZ R - 17+ (violence & profanity) The Mizuhanome System is a highly advanced development that allows people to enter one of the most intriguing places in existence—the human mind. Through the use of so-called ""cognition particles"" left behind at a crime scene by the perpetrator, detectives from the specialized police squad Kura can manifest a criminal's unconscious mind as a bizarre stream of thoughts in a virtual world. Their task is to explore this psychological plane, called an ""id well,"" to reveal the identity of the culprit. Not just anyone can enter the id wells; the prerequisite is that you must have killed someone yourself. Such is the case for former detective Akihito Narihisago, who is known as ""Sakaido"" inside the id wells. Once a respected member of the police, tragedy struck, and he soon found himself on the other side of the law. Nevertheless, Narihisago continues to assist Kura in confinement. While his prodigious detective skills still prove useful toward investigations, Narihisago discovers that not everything is as it seems, as behind the seemingly standalone series of murder cases lurks a much more sinister truth."
22,Tennis no Ouji-sama,7.9,テニスの王子様,"Tennis no Ouji-sama Action, Comedy, Sports, School, Shounen Production I.G, Nihon Ad Systems VIZ Media Trans Arts PG-13 - Teens 13 or older The world of tennis is harsh and highly competitive. Numerous schools from Japan battle it out to determine the best of the best. Seishun Gakuen Junior High School, more commonly known as Seigaku, is one of the most prominent contestants in this battle of the finest. Their team line-up gets even stronger with the sudden arrival of a young prodigy from the West, Ryouma Echizen, who is determined to prove himself and escape the towering shadow of his legendary father. This fine addition changes the team forever. Prince of Tennis follows the heartwarming and inspirational story of Ryouma on his quest to become one of the best tennis players the country has ever seen. He pushes himself hard so that he can one day surpass his father’s name and his own personal expectations. Alongside the rest of the Seigaku team, Ryouma fights to make his and his teammate's dreams come true."
82,Mobile Suit Gundam 0080: War in the Pocket,7.9,機動戦士ガンダム 0080 ポケットの中の戦争,"Mobile Suit Gundam 0080: War in the Pocket Military, Sci-Fi, Space, Drama, Mecha Bandai Visual Nozomi Entertainment, Bandai Entertainment Sunrise PG-13 - Teens 13 or older lfred Izuruha is a 10-year-old who lives in the neutral colony cluster of Side 6 and, like most boys his age, is obsessed with the war between the Earth Federation and the Principality of Zeon. Unbeknownst to him, Al's next-door neighbor, Christina, is the test pilot of a prototype Gundam being developed in secret by the Earth Federation in the colony. A Zeon Special Forces team is assembled and tasked with infiltrating the colony in order to either steal or destroy it. When a skirmish breaks out between the Federation and infiltrating Zeon forces, the fascinated Alfred stumbles upon a Zaku mobile suit that has been shot down, piloted by Zeon rookie Bernard ""Bernie"" Wiseman. After this encounter, the two start a mutual friendship, so Alfred can learn more about the war that interests him so much, and Bernie can acquire inside information about the colony to aid his team's mission."
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,7.9,狼と香辛料II 狼と琥珀色の憂鬱,"Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu Adventure, Fantasy, Historical, Romance  Funimation Brain's Base, Marvy Jack PG-13 - Teens 13 or older Travelling merchant Kraft Lawrence and wolf deity Holo sit down to have dinner with Norah Arendt, a young shepherdess who helped them smuggle gold. Holo's dislike of Norah—due to both the latter's profession and her closeness with Lawrence—prevents her from enjoying her meal. When Holo falls ill from fatigue, she is cared for by Lawrence, who frets over the health of his dear companion. As she regains her strength, Holo reminisces about the adventures they had together."
543,Vampire Hunter D (2000),7.89,バンパイアハンターD,"Vampire Hunter D (2000) Action, Sci-Fi, Horror, Drama, Romance, Vampire, Fantasy animate Film, Movic Discotek Media, Urban Vision Madhouse R - 17+ (violence & profanity) The story revolves around D, the infamous ""dhampir"" (born of a vampire father and a human mother) outcast and renowned vampire hunter. His prowess at hunting the creatures of the night allowing his acceptance among humans, he is called upon to locate Charlotte Elbourne, the lovely daughter of an affluent family who has been mysteriously kidnapped. When the sun sets, the hunt goes on! Charlotte's father offers a rich bounty, be she dead or alive, a task D willingly accepts, even with notorious Markus brothers and their gang of bounty hunters seeking the prize as well. Amidst the chase and unknown to all lurks, a sinister evil which has been secretly manipulating their every move and has set a chilling trap that none will expect and few will survive. With the tables turned and the secrets revealed, the hunters could quickly become the hunted! (Source: AniDB)"
30745,Kyoukai no Kanata Movie: I'll Be Here - Kako-hen - Yakusoku no Kizuna,7.89,劇場版 境界の彼方 -I'LL BE HERE- 過去篇『約束の絆』ダンスPV,Kyoukai no Kanata Movie: I'll Be Here - Kako-hen - Yakusoku no Kizuna Music Imagica  Kyoto Animation PG-13 - Teens 13 or older usic video Yakusoku no Kizuna from Kyoukai no Kanata Movie: I'll Be Here - Kako-hen Blu-ray/DVD.
2890,Gake no Ue no Ponyo,7.89,崖の上のポニョ,"Gake no Ue no Ponyo Adventure, Fantasy Dentsu, d-rights, Toho Walt Disney Studios Studio Ghibli G - All Ages goldfish sneaks away from home and floats off on the back of a jellyfish. After getting stuck in a glass jar, she drifts to the shore where she is freed by Sousuke, a five-year-old boy who lives with his mother Lisa in a house by the sea while his father Koichi works on a fishing boat. After healing a cut on Sousuke's finger by licking it, the goldfish is named Ponyo by her new friend. Unknown to Sousuke, Ponyo already has a name and a family. Her father Fujimoto, a sorcerer who forsook his humanity to live underwater, searches frantically for his daughter Brunhilde. When found and captured, Ponyo rejects her birth name and declares that she wants to become a human. Using the power received from Sousuke's blood, she grows arms and legs and escapes to the surface once more. But the magic released into the ocean causes an imbalance in nature, causing the Moon to start falling out of orbit and the tides to grow dangerously stronger. Reunited with Ponyo, Sousuke must pass an ancient test to restore order in the world and let his companion live on as a human."
187,Initial D Third Stage,7.89,頭文字〈イニシャル〉D THIRD STAGE,"Initial D Third Stage Action, Cars, Sports, Drama, Romance, Seinen OB Planning Funimation Studio Deen PG-13 - Teens 13 or older Takumi Fujiwara is a skilled street racer, but he suffers a crushing loss against the team Emperor's leader Kyoichi Sudou due to his AE86 experiencing an engine failure. Doubting his abilities, the recent high school graduate is then approached by the Akagi RedSuns' team leader Ryousuke Takahashi, who proposes the formation of a professional street racing team. Although it would be the ideal way to improve as a street racer, Takumi remains undecided. Does the young street racer have what it takes to become a professional? Perhaps Ryousuke and the RedSuns can help him reevaluate his own doubts and misconceptions concerning street racing. However, first and foremost, Takumi decides to settle the score with Kyoichi Sudou..."
10012,Carnival Phantasm,7.89,カーニバル・ファンタズム,"Carnival Phantasm Comedy, Parody, Supernatural Bandai Visual, Notes  Lerche PG-13 - Teens 13 or older How do you resolve a conflict between powerful spirits of famous heroes for a prize capable of granting any wish? Wage a war that will cost your blood, sweat, and tears? Too much work—how about a game-show competition instead? Carnival Phantasm takes a number of characters from Type-Moon's original works, and puts them in a variety of light-hearted scenarios which parody their respective series. Watch Lancer suffering due to his low luck stat, or watch the egotistical King of Heroes gladly kneel to a dominatrix King of Knights. Just remember to leave your sanity at the door."
949,Top wo Nerae! Gunbuster,7.89,トップをねらえ！ GunBuster,"Top wo Nerae! Gunbuster Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space Studio Fantasia, Tohokushinsha Film Corporation Bandai Visual USA Gainax R+ - Mild Nudity In the near future, humanity has taken its first steps towards journeying into the far reaches of the galaxy. Upon doing so they discover a huge race of insectoid aliens known as ""Space Monsters."" These aliens seem dedicated to the eradication of mankind as they near closer and closer to discovering Earth. In response, humanity develops giant fighting robots piloted by hand-picked youth from around the world. Shortly after the discovery of the aliens, Noriko Takaya, the daughter of a famous deceased space captain, enters a training school despite her questionable talents as a pilot. There, she meets her polar opposite, the beautiful and talented Kazumi Amano, and is unexpectedly made to work together with her as they attempt to overcome the trauma of war as well as their own emotions."
14175,Hanasaku Iroha: Home Sweet Home,7.89,花咲くいろは Home Sweet Home,"Hanasaku Iroha: Home Sweet Home Comedy, Drama, Slice of Life Sotsu, Lantis, Infinite NIS America, Inc. P.A. Works PG-13 - Teens 13 or older Ohana Matsumae has been working at Kissui Inn as a waitress for a while now. However, she realizes that she is starting to lose her desire to sparkle, having grown accustomed to the routines of her job. As this was a desire she had when she first moved to the inn, the realization bothers her. While having Yuina Wakura—Ohana's classmate, friend, and the daughter of rival Fukuya Inn's owner—under her as an apprentice, Ohana stumbles upon some old archives that mention her mother, Satsuki. Ohana does not know much about her mother, but these archives could shed some light on her past. Besides learning more about her mother, it is business as usual at Kissui Inn—though with a couple of challenges to test Ohana and the staff of the inn."
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,7.88,カレイドスター Legend of Phoenix ～レイラ・ハミルトン物語～,"Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari Comedy, Drama, Shoujo Hal Film Maker, MediaNet Funimation Gonzo PG - Children ayla is going to perform Phoenix in Broadway. Playing this important role, she sets out on a journey by bicycle alone without leaving any message in order to find out what she's missing inside."
4163,Seto no Hanayome OVA,7.88,瀬戸の花嫁 OVA,"Seto no Hanayome OVA Comedy, Parody, Romance, School, Shounen AIC  Gonzo PG-13 - Teens 13 or older The Seto no Hanayome OVAs are new stand alone shorts with characters from the series and also two new ones. It is now the third year of school, San and Luna's dads are still being over protective. All the while Nagasumi has his hands full trying to keep everyone around him under control and rescuing damsels in distress. (Source: ANN)"
34451,Kekkai Sensen & Beyond,7.88,血界戦線 & BEYOND,"Kekkai Sensen & Beyond Action, Comedy, Fantasy, Shounen, Super Power, Supernatural, Vampire Nihon Ad Systems, Mainichi Broadcasting System, TOHO animation, Shueisha Funimation Bones R - 17+ (violence & profanity) Three years ago, a gateway between Earth and the Beyond opened in New York City, trapping extradimensional creatures and humans alike in an impermeable bubble. After the city's restoration, monsters, magic, and madness are common findings in the area now known as Hellsalem's Lot. Leonardo Watch, a young photographer who unwillingly obtained the ""All-seeing Eyes of the Gods"" in exchange for his sister's eyesight, came to this paranormal city to find answers to the mysterious power that he possesses. He later finds his life drastically changed when he joins Libra, a secret organization of people with supernatural abilities dedicated to maintaining order in the everyday chaos of Hellsalem's Lot. However, this is only the beginning of Leonardo's unexpected journey ahead. Regardless of the constant threat of otherworldly enemies, he is determined to uncover the secrets of his power and find a way to restore his sister's eyesight. Kekkai Sensen & Beyond follows Leonardo as he sets off on more crazy adventures with his comrades, fighting to ensure peace and order."
35075,Hoozuki no Reitetsu 2nd Season,7.88,鬼灯の冷徹 第弐期,"Hoozuki no Reitetsu 2nd Season Comedy, Demons, Fantasy, Seinen, Supernatural Kodansha, King Records Sentai Filmworks Studio Deen PG-13 - Teens 13 or older Just as in this life, the afterlife needs a calm troubleshooter to deal with the bureaucratic headaches that come from keeping things in order. Enter Hozuki: a cool and collected demon who’s badly in need of a vacation. (Source: HIDIVE)"
25517,Magic Kaito 1412,7.88,まじっく快斗1412,"Magic Kaito 1412 Adventure, Comedy, Romance, Shounen Aniplex, Yomiuri Telecasting, DAX Production  A-1 Pictures PG-13 - Teens 13 or older Eight years after the mysterious death of his father, Kaito Kuroba, a slightly mischievous but otherwise ordinary teenager, discovers a shocking secret: the Phantom Thief Kaito Kid—also known as ""The Magician Under the Moonlight""—was none other than his own father. The former thief was murdered by a criminal organization seeking a mythical stone called the Pandora Gem, said to shed a tear with the passing of the Valley Comet that comes every ten thousand years. When the tear is consumed, the gem supposedly grants immortality. Vowing to bring those responsible for his father's death to justice, Kaito dons the Phantom Thief's disguise, stealing priceless jewels night after night to find the Pandora Gem before his enemies can use the power for themselves."
23225,Yuru Yuri Nachuyachumi!,7.88,ゆるゆり なちゅやちゅみ！,"Yuru Yuri Nachuyachumi! Comedy, Shoujo Ai, Slice of Life Sotsu, Pony Canyon  TYO Animations PG-13 - Teens 13 or older Even during summer break, the Amusement Club lives up to its name! When Akari Akaza, Kyouko Toshinou, Chinatsu Yoshikawa, and Yui Funami find a camping tent, they decide to put it to good use by spending the weekend outside in the mountains. When some student council members catch wind of this, they are invited to come along as well. After a very long journey, the group arrives at their destination and is ready to make the most of their trip. They engage in classic camping activities, such as outdoor cooking and tests of courage, and finish it all off with a visit to the hot springs. An extravagant trip like this doesn't happen every day, but the Amusement Club is sure to savor each moment."
20057,Space☆Dandy,7.88,スペース☆ダンディ,"Space☆Dandy Sci-Fi, Space, Comedy Bandai Visual, flying DOG, Bandai Namco Entertainment Funimation Bones PG-13 - Teens 13 or older The universe is a mysterious and strange place, full of even stranger and more mysterious aliens. Dandy's job is to hunt down unclassified aliens and register them for a reward. It sounds easy enough, but something weird always seems to happen along the way, like chance meetings with zombies, mystical ramen chefs, and adorable orphans. Hunting down aliens may not be easy, but it's definitely never boring. With the help of his sidekicks, the adorable robot vacuum QT and cat-like alien Meow, and his slightly-used ship the Aloha Oe, Dandy roams the galaxy searching for new alien species. What he usually finds, however, is adventure, danger, and romance, and no two journeys (or universes) are ever the same. This is Space☆Dandy , baby!"
17909,Uchouten Kazoku,7.88,有頂天家族,"Uchouten Kazoku Slice of Life, Comedy, Demons, Drama, Fantasy Bandai Visual, Yomiuri Telecasting, Lantis, Kids Station, Magic Capsule, Good Smile Company NIS America, Inc. P.A. Works PG-13 - Teens 13 or older Kyoto has been populated by groups of tanuki and tengu for years, living alongside humans who are oblivious to the existence of these creatures. Yasaburou Shimogamo is the third son of an influential tanuki family who spends his carefree days taking care of an old tengu, observing humans through his ability to shapeshift, and dealing with the mysterious woman named Benten. Behind the peace and tranquility, however, is a painful memory from long ago as Yasaburou's father, head of the tanuki community, was killed and eaten by a group of humans known as the Friday Fellows. Uchouten Kazoku follows the trials and tribulations of the Shimogamo brothers as they struggle to avoid their own grisly demise while coming ever closer to unraveling the truth behind their father's death."
3588,Soul Eater,7.88,ソウルイーター,"Soul Eater Action, Fantasy, Comedy, Supernatural, Shounen TV Tokyo, Aniplex, Dentsu, Media Factory Funimation Bones PG-13 - Teens 13 or older Death City is home to the famous Death Weapon Meister Academy, a technical academy headed by the Shinigami—Lord Death himself. Its mission: to raise ""Death Scythes"" for the Shinigami to wield against the many evils of their fantastical world. These Death Scythes, however, are not made from physical weapons; rather, they are born from human hybrids who have the ability to transform their bodies into Demon Weapons, and only after they have consumed the souls of 99 evil beings and one witch's soul. Soul Eater Evans, a Demon Scythe who only seems to care about what's cool, aims to become a Death Scythe with the help of his straight-laced wielder, or meister, Maka Albarn. The contrasting duo work and study alongside the hot headed Black☆Star and his caring weapon Tsubaki, as well as the Shinigami's own son, Death the Kid, an obsessive-compulsive dual wielder of twin pistols Patty and Liz. Soul Eater follows these students of Shibusen as they take on missions to collect souls and protect the city from the world's threats while working together under the snickering sun to become sounder in mind, body, and soul."
21877,High Score Girl,7.88,ハイスコアガール,"High Score Girl Game, Comedy, Romance, School, Seinen Square Enix, Warner Bros. Japan, KlockWorx, Good Smile Company Netflix J.C.Staff PG-13 - Teens 13 or older The year is 1991, and arcade video games are the latest craze. Becoming a professional gamer is a far-fetched dream in an industry that has yet to spread its influence. Yet, that is the path sixth-grader Haruo Yaguchi wants to pursue. His aptitude for video games has earned him respect in local arcades and bestowed him with confidence and pride, both of which are shattered when fellow classmate Akira Oono easily defeats him in Street Fighter 2. Akira is rich, pretty, and smart—as close as can be to a perfect girl. But Haruo had never cared about these things as, despite his multiple shortcomings as a person, his supremacy in video games was, in his mind, undisputed. So, now that someone has appeared who can rival him, part of Haruo cannot help but loathe her. Another part, however, itches for somebody who can compete with him on equal terms, and Akira is more than capable."
24471,Hoozuki no Reitetsu OVA,7.88,鬼灯の冷徹 OAD,"Hoozuki no Reitetsu OVA Comedy, Demons, Supernatural, Fantasy, Seinen Starchild Records  Studio Deen, Wit Studio PG-13 - Teens 13 or older Bundled with the limited editions of 17th, 18th, 19th, and 24th volumes of the Hoozuki no Reitetsu manga."
